wavelength_nm,value,class,source_image,sample_id
2194.22,0.24,crops,08,p108
2199.66,0.2393,crops,08,p108
2205.1,0.2305,crops,08,p108
2210.54,0.2337,crops,08,p108
2215.98,0.2355,crops,08,p108
2221.42,0.2405,crops,08,p108
2226.86,0.2401,crops,08,p108
2232.3,0.2391,crops,08,p108
2237.74,0.2352,crops,08,p108
2243.18,0.2321,crops,08,p108
2248.62,0.2256,crops,08,p108
2254.06,0.2216,crops,08,p108
2259.5,0.2214,crops,08,p108
2264.94,0.2226,crops,08,p108
2270.39,0.2105,crops,08,p108
2275.83,0.2075,crops,08,p108
2281.27,0.2102,crops,08,p108
2286.71,0.212,crops,08,p108
2292.15,0.2129,crops,08,p108
2297.59,0.2078,crops,08,p108
2303.03,0.2044,crops,08,p108
2308.47,0.2038,crops,08,p108
2313.91,0.2142,crops,08,p108
2319.35,0.2066,crops,08,p108
2324.79,0.1773,crops,08,p108
2330.23,0.188,crops,08,p108
2335.67,0.2028,crops,08,p108
2341.11,0.2122,crops,08,p108
2346.55,0.1912,crops,08,p108
2351.99,0.1831,crops,08,p108
2357.43,0.1687,crops,08,p108
2362.87,0.1807,crops,08,p108
2368.32,0.2121,crops,08,p108
2373.76,0.1809,crops,08,p108
2379.2,0.1734,crops,08,p108
2384.64,0.1809,crops,08,p108
2390.08,0.1579,crops,08,p108
2395.52,0.1723,crops,08,p108
2400.96,0.171,crops,08,p108
2406.4,0.1989,crops,08,p108
2411.84,0.1871,crops,08,p108
2417.28,0.1869,crops,08,p108
2422.72,0.113,crops,08,p108
2428.16,0.1608,crops,08,p108
2433.6,0.2715,crops,08,p108
2439.04,0.1268,crops,08,p108
2444.48,0.2501,crops,08,p108
2449.92,0.1721,crops,08,p108
2455.36,0.0925,crops,08,p108
2460.8,0.1869,crops,08,p108
2466.24,0.1852,crops,08,p108
2471.69,0.2646,crops,08,p108
2477.13,0.1537,crops,08,p108
2482.57,0.3059,crops,08,p108
2488.01,0.0303,crops,08,p108
2493.45,0.1543,crops,08,p108
2498.89,0.1464,crops,08,p108
414.13,0.0173,contaminated,08,p1308
417.32,0.0209,contaminated,08,p1308
420.52,0.0204,contaminated,08,p1308
423.72,0.0226,contaminated,08,p1308
426.91,0.0247,contaminated,08,p1308
430.11,0.0228,contaminated,08,p1308
433.31,0.0222,contaminated,08,p1308
436.5,0.0238,contaminated,08,p1308
439.7,0.0217,contaminated,08,p1308
442.9,0.0236,contaminated,08,p1308
446.09,0.0244,contaminated,08,p1308
449.29,0.0236,contaminated,08,p1308
452.49,0.0247,contaminated,08,p1308
455.68,0.0249,contaminated,08,p1308
458.88,0.0268,contaminated,08,p1308
462.08,0.0274,contaminated,08,p1308
465.27,0.0271,contaminated,08,p1308
468.47,0.0275,contaminated,08,p1308
471.67,0.0277,contaminated,08,p1308
474.86,0.0271,contaminated,08,p1308
478.06,0.0291,contaminated,08,p1308
481.26,0.0304,contaminated,08,p1308
484.45,0.0326,contaminated,08,p1308
487.65,0.0321,contaminated,08,p1308
490.85,0.0309,contaminated,08,p1308
494.04,0.0324,contaminated,08,p1308
497.24,0.0342,contaminated,08,p1308
500.43,0.0396,contaminated,08,p1308
503.63,0.0346,contaminated,08,p1308
506.83,0.038,contaminated,08,p1308
510.03,0.0386,contaminated,08,p1308
513.22,0.04,contaminated,08,p1308
516.42,0.043,contaminated,08,p1308
519.61,0.04,contaminated,08,p1308
522.81,0.0411,contaminated,08,p1308
526.01,0.0453,contaminated,08,p1308
529.2,0.0446,contaminated,08,p1308
532.4,0.0465,contaminated,08,p1308
535.6,0.0469,contaminated,08,p1308
538.79,0.0499,contaminated,08,p1308
541.99,0.0518,contaminated,08,p1308
545.19,0.0509,contaminated,08,p1308
548.38,0.0523,contaminated,08,p1308
551.58,0.0547,contaminated,08,p1308
554.78,0.0561,contaminated,08,p1308
557.97,0.0595,contaminated,08,p1308
561.17,0.0572,contaminated,08,p1308
564.37,0.0562,contaminated,08,p1308
567.56,0.0571,contaminated,08,p1308
570.76,0.0606,contaminated,08,p1308
573.96,0.0596,contaminated,08,p1308
577.15,0.0593,contaminated,08,p1308
580.35,0.0602,contaminated,08,p1308
583.55,0.0616,contaminated,08,p1308
586.74,0.0636,contaminated,08,p1308
589.94,0.0665,contaminated,08,p1308
593.14,0.0621,contaminated,08,p1308
596.33,0.0636,contaminated,08,p1308
599.53,0.0616,contaminated,08,p1308
602.73,0.0624,contaminated,08,p1308
605.92,0.0641,contaminated,08,p1308
609.12,0.0633,contaminated,08,p1308
612.32,0.0638,contaminated,08,p1308
615.51,0.0647,contaminated,08,p1308
618.71,0.0636,contaminated,08,p1308
621.91,0.0644,contaminated,08,p1308
625.1,0.0675,contaminated,08,p1308
628.3,0.0663,contaminated,08,p1308
631.5,0.0659,contaminated,08,p1308
634.69,0.0679,contaminated,08,p1308
637.89,0.0681,contaminated,08,p1308
641.09,0.07,contaminated,08,p1308
644.28,0.07,contaminated,08,p1308
647.48,0.0723,contaminated,08,p1308
650.67,0.0708,contaminated,08,p1308
653.87,0.0679,contaminated,08,p1308
657.07,0.0678,contaminated,08,p1308
660.27,0.0632,contaminated,08,p1308
663.46,0.068,contaminated,08,p1308
666.66,0.0693,contaminated,08,p1308
669.85,0.0681,contaminated,08,p1308
673.05,0.0672,contaminated,08,p1308
676.25,0.0672,contaminated,08,p1308
679.45,0.07,contaminated,08,p1308
682.64,0.0695,contaminated,08,p1308
685.84,0.0744,contaminated,08,p1308
689.03,0.0721,contaminated,08,p1308
692.23,0.0697,contaminated,08,p1308
695.43,0.0674,contaminated,08,p1308
698.62,0.065,contaminated,08,p1308
701.82,0.0627,contaminated,08,p1308
705.02,0.0603,contaminated,08,p1308
708.21,0.0579,contaminated,08,p1308
711.41,0.0556,contaminated,08,p1308
714.61,0.0532,contaminated,08,p1308
717.8,0.0509,contaminated,08,p1308
721.0,0.0485,contaminated,08,p1308
724.2,0.0461,contaminated,08,p1308
727.39,0.0438,contaminated,08,p1308
730.59,0.0414,contaminated,08,p1308
733.79,0.0391,contaminated,08,p1308
736.98,0.0367,contaminated,08,p1308
740.18,0.0343,contaminated,08,p1308
743.38,0.0378,contaminated,08,p1308
746.57,0.0365,contaminated,08,p1308
749.77,0.0354,contaminated,08,p1308
752.97,0.0358,contaminated,08,p1308
756.16,0.0363,contaminated,08,p1308
759.36,0.0367,contaminated,08,p1308
762.56,0.0371,contaminated,08,p1308
765.75,0.0376,contaminated,08,p1308
768.95,0.038,contaminated,08,p1308
772.15,0.0384,contaminated,08,p1308
775.34,0.0376,contaminated,08,p1308
778.54,0.0387,contaminated,08,p1308
781.74,0.0378,contaminated,08,p1308
784.93,0.041,contaminated,08,p1308
788.13,0.0379,contaminated,08,p1308
791.33,0.0376,contaminated,08,p1308
794.52,0.0372,contaminated,08,p1308
797.72,0.0369,contaminated,08,p1308
800.92,0.0365,contaminated,08,p1308
804.11,0.0362,contaminated,08,p1308
807.31,0.0358,contaminated,08,p1308
810.51,0.0355,contaminated,08,p1308
813.7,0.0351,contaminated,08,p1308
816.9,0.0347,contaminated,08,p1308
820.1,0.0344,contaminated,08,p1308
823.29,0.034,contaminated,08,p1308
826.49,0.0337,contaminated,08,p1308
829.68,0.0333,contaminated,08,p1308
832.88,0.033,contaminated,08,p1308
836.08,0.0326,contaminated,08,p1308
839.28,0.0322,contaminated,08,p1308
842.47,0.0319,contaminated,08,p1308
845.67,0.03,contaminated,08,p1308
848.86,0.0274,contaminated,08,p1308
852.06,0.0266,contaminated,08,p1308
855.26,0.029,contaminated,08,p1308
858.46,0.0304,contaminated,08,p1308
861.65,0.0266,contaminated,08,p1308
864.85,0.0264,contaminated,08,p1308
868.04,0.0283,contaminated,08,p1308
871.24,0.027,contaminated,08,p1308
874.44,0.0257,contaminated,08,p1308
877.63,0.0266,contaminated,08,p1308
880.83,0.0264,contaminated,08,p1308
884.03,0.0255,contaminated,08,p1308
887.22,0.0271,contaminated,08,p1308
890.42,0.0245,contaminated,08,p1308
893.62,0.0246,contaminated,08,p1308
896.81,0.0246,contaminated,08,p1308
900.01,0.0242,contaminated,08,p1308
903.21,0.0238,contaminated,08,p1308
906.4,0.0234,contaminated,08,p1308
909.6,0.0231,contaminated,08,p1308
912.8,0.0227,contaminated,08,p1308
915.99,0.0223,contaminated,08,p1308
919.19,0.0219,contaminated,08,p1308
922.39,0.0216,contaminated,08,p1308
925.58,0.0212,contaminated,08,p1308
928.78,0.0208,contaminated,08,p1308
931.98,0.0204,contaminated,08,p1308
935.17,0.0201,contaminated,08,p1308
938.37,0.0197,contaminated,08,p1308
941.57,0.0193,contaminated,08,p1308
944.76,0.019,contaminated,08,p1308
947.96,0.0186,contaminated,08,p1308
951.16,0.0182,contaminated,08,p1308
954.35,0.0178,contaminated,08,p1308
957.55,0.0175,contaminated,08,p1308
960.75,0.0171,contaminated,08,p1308
963.94,0.0167,contaminated,08,p1308
967.14,0.0163,contaminated,08,p1308
970.1,0.016,contaminated,08,p1308
975.54,0.0156,contaminated,08,p1308
980.98,0.015,contaminated,08,p1308
986.42,0.0144,contaminated,08,p1308
991.86,0.0137,contaminated,08,p1308
997.3,0.0131,contaminated,08,p1308
1002.74,0.0124,contaminated,08,p1308
1008.18,0.0131,contaminated,08,p1308
1013.62,0.0126,contaminated,08,p1308
1019.06,0.0111,contaminated,08,p1308
1024.5,0.0121,contaminated,08,p1308
1029.95,0.0123,contaminated,08,p1308
1035.39,0.0133,contaminated,08,p1308
1040.83,0.0133,contaminated,08,p1308
1046.27,0.0132,contaminated,08,p1308
1051.71,0.0138,contaminated,08,p1308
1057.15,0.014,contaminated,08,p1308
1062.59,0.0129,contaminated,08,p1308
1068.03,0.014,contaminated,08,p1308
1073.47,0.0135,contaminated,08,p1308
1078.91,0.0129,contaminated,08,p1308
1084.35,0.0127,contaminated,08,p1308
1089.79,0.0126,contaminated,08,p1308
1095.23,0.0124,contaminated,08,p1308
1100.67,0.0122,contaminated,08,p1308
1106.11,0.012,contaminated,08,p1308
1111.55,0.0118,contaminated,08,p1308
1116.99,0.0117,contaminated,08,p1308
1122.43,0.0115,contaminated,08,p1308
1127.87,0.0113,contaminated,08,p1308
1133.32,0.0111,contaminated,08,p1308
1138.76,0.011,contaminated,08,p1308
1144.2,0.0108,contaminated,08,p1308
1149.64,0.0106,contaminated,08,p1308
1155.08,0.0104,contaminated,08,p1308
1160.52,0.0103,contaminated,08,p1308
1165.96,0.0101,contaminated,08,p1308
1171.4,0.0099,contaminated,08,p1308
1176.84,0.0097,contaminated,08,p1308
1182.28,0.0096,contaminated,08,p1308
1187.72,0.0094,contaminated,08,p1308
1193.16,0.0092,contaminated,08,p1308
1198.6,0.0098,contaminated,08,p1308
1204.04,0.0099,contaminated,08,p1308
1209.48,0.0088,contaminated,08,p1308
1214.92,0.0094,contaminated,08,p1308
1220.36,0.0099,contaminated,08,p1308
1225.8,0.0105,contaminated,08,p1308
1231.24,0.0096,contaminated,08,p1308
1236.69,0.0105,contaminated,08,p1308
1242.13,0.01,contaminated,08,p1308
1247.57,0.0095,contaminated,08,p1308
1253.01,0.0097,contaminated,08,p1308
1258.45,0.0101,contaminated,08,p1308
1263.89,0.0106,contaminated,08,p1308
1269.33,0.0115,contaminated,08,p1308
1274.77,0.0094,contaminated,08,p1308
1280.21,0.0098,contaminated,08,p1308
1285.65,0.0102,contaminated,08,p1308
1291.09,0.0087,contaminated,08,p1308
1296.53,0.0088,contaminated,08,p1308
1301.97,0.0099,contaminated,08,p1308
1307.41,0.0089,contaminated,08,p1308
1312.85,0.0091,contaminated,08,p1308
1318.29,0.0088,contaminated,08,p1308
1323.73,0.0089,contaminated,08,p1308
1329.17,0.0061,contaminated,08,p1308
1334.61,0.0061,contaminated,08,p1308
1340.06,0.006,contaminated,08,p1308
1345.5,0.0059,contaminated,08,p1308
1350.94,0.0058,contaminated,08,p1308
1356.38,0.0057,contaminated,08,p1308
1361.82,0.0056,contaminated,08,p1308
1367.26,0.0055,contaminated,08,p1308
1372.7,0.0054,contaminated,08,p1308
1378.14,0.0053,contaminated,08,p1308
1383.58,0.0052,contaminated,08,p1308
1389.02,0.0051,contaminated,08,p1308
1394.46,0.0051,contaminated,08,p1308
1399.9,0.005,contaminated,08,p1308
1405.34,0.0049,contaminated,08,p1308
1410.78,0.0048,contaminated,08,p1308
1416.22,0.0047,contaminated,08,p1308
1421.66,0.0046,contaminated,08,p1308
1427.1,0.0046,contaminated,08,p1308
1432.54,0.0045,contaminated,08,p1308
1437.98,0.0044,contaminated,08,p1308
1443.43,0.0043,contaminated,08,p1308
1448.87,0.0042,contaminated,08,p1308
1454.31,0.0041,contaminated,08,p1308
1459.75,0.0041,contaminated,08,p1308
1465.19,0.004,contaminated,08,p1308
1470.63,0.0039,contaminated,08,p1308
1476.07,0.0038,contaminated,08,p1308
1481.51,0.0037,contaminated,08,p1308
1486.95,0.0037,contaminated,08,p1308
1492.39,0.0036,contaminated,08,p1308
1497.83,0.0047,contaminated,08,p1308
1503.27,0.0062,contaminated,08,p1308
1508.71,0.0045,contaminated,08,p1308
1514.15,0.0054,contaminated,08,p1308
1519.59,0.0049,contaminated,08,p1308
1525.03,0.0047,contaminated,08,p1308
1530.47,0.0061,contaminated,08,p1308
1535.91,0.0054,contaminated,08,p1308
1541.35,0.0057,contaminated,08,p1308
1546.8,0.0049,contaminated,08,p1308
1552.24,0.0048,contaminated,08,p1308
1557.68,0.0054,contaminated,08,p1308
1563.12,0.006,contaminated,08,p1308
1568.56,0.0052,contaminated,08,p1308
1574.0,0.0056,contaminated,08,p1308
1579.44,0.0066,contaminated,08,p1308
1584.88,0.0062,contaminated,08,p1308
1590.32,0.0063,contaminated,08,p1308
1595.76,0.0052,contaminated,08,p1308
1601.2,0.0064,contaminated,08,p1308
1606.64,0.0061,contaminated,08,p1308
1612.08,0.0079,contaminated,08,p1308
1617.52,0.0067,contaminated,08,p1308
1622.96,0.0052,contaminated,08,p1308
1628.4,0.0062,contaminated,08,p1308
1633.84,0.0052,contaminated,08,p1308
1639.28,0.0045,contaminated,08,p1308
1644.72,0.0061,contaminated,08,p1308
1650.17,0.0067,contaminated,08,p1308
1655.61,0.0063,contaminated,08,p1308
1661.05,0.0069,contaminated,08,p1308
1666.49,0.0059,contaminated,08,p1308
1671.93,0.0065,contaminated,08,p1308
1677.37,0.0065,contaminated,08,p1308
1682.81,0.0058,contaminated,08,p1308
1688.25,0.0057,contaminated,08,p1308
1693.69,0.0044,contaminated,08,p1308
1699.13,0.006,contaminated,08,p1308
1704.57,0.0061,contaminated,08,p1308
1710.01,0.0058,contaminated,08,p1308
1715.45,0.0045,contaminated,08,p1308
1720.89,0.0068,contaminated,08,p1308
1726.33,0.0046,contaminated,08,p1308
1731.77,0.0054,contaminated,08,p1308
1737.21,0.0055,contaminated,08,p1308
1742.65,0.0055,contaminated,08,p1308
1748.09,0.0043,contaminated,08,p1308
1753.54,0.0044,contaminated,08,p1308
1758.98,0.0049,contaminated,08,p1308
1764.42,0.0063,contaminated,08,p1308
1769.86,0.005,contaminated,08,p1308
1775.3,0.0027,contaminated,08,p1308
1780.74,0.0027,contaminated,08,p1308
1786.18,0.0027,contaminated,08,p1308
1791.62,0.0027,contaminated,08,p1308
1797.06,0.0027,contaminated,08,p1308
1802.5,0.0026,contaminated,08,p1308
1807.94,0.0026,contaminated,08,p1308
1813.38,0.0026,contaminated,08,p1308
1818.82,0.0026,contaminated,08,p1308
1824.26,0.0026,contaminated,08,p1308
1829.7,0.0025,contaminated,08,p1308
1835.14,0.0025,contaminated,08,p1308
1840.58,0.0025,contaminated,08,p1308
1846.02,0.0025,contaminated,08,p1308
1851.46,0.0025,contaminated,08,p1308
1856.91,0.0024,contaminated,08,p1308
1862.35,0.0024,contaminated,08,p1308
1867.79,0.0024,contaminated,08,p1308
1873.23,0.0024,contaminated,08,p1308
1878.67,0.0024,contaminated,08,p1308
1884.11,0.0023,contaminated,08,p1308
1889.55,0.0023,contaminated,08,p1308
1894.99,0.0023,contaminated,08,p1308
1900.43,0.0023,contaminated,08,p1308
1905.87,0.0023,contaminated,08,p1308
1911.31,0.0023,contaminated,08,p1308
1916.75,0.0022,contaminated,08,p1308
1922.19,0.0022,contaminated,08,p1308
1927.63,0.0022,contaminated,08,p1308
1933.07,0.0022,contaminated,08,p1308
1938.51,0.0022,contaminated,08,p1308
1943.95,0.0022,contaminated,08,p1308
1949.39,0.0021,contaminated,08,p1308
1954.83,0.0021,contaminated,08,p1308
1960.28,0.0021,contaminated,08,p1308
1965.72,0.0021,contaminated,08,p1308
1971.16,0.0021,contaminated,08,p1308
1976.6,0.0021,contaminated,08,p1308
1982.04,0.002,contaminated,08,p1308
1987.48,0.002,contaminated,08,p1308
1992.92,0.002,contaminated,08,p1308
1998.36,0.0038,contaminated,08,p1308
2003.8,0.0004,contaminated,08,p1308
2009.24,0.0,contaminated,08,p1308
2014.68,0.0628,contaminated,08,p1308
2020.12,0.0001,contaminated,08,p1308
2025.56,0.0017,contaminated,08,p1308
2031.0,0.0011,contaminated,08,p1308
2036.44,0.0011,contaminated,08,p1308
2041.88,0.0028,contaminated,08,p1308
2047.32,0.0028,contaminated,08,p1308
2052.76,0.0051,contaminated,08,p1308
2058.2,0.0,contaminated,08,p1308
2063.65,0.0021,contaminated,08,p1308
2069.09,0.0653,contaminated,08,p1308
2074.53,0.0048,contaminated,08,p1308
2079.97,0.0054,contaminated,08,p1308
2085.41,0.0027,contaminated,08,p1308
2090.85,0.0027,contaminated,08,p1308
2096.29,0.0016,contaminated,08,p1308
2101.73,0.006,contaminated,08,p1308
2107.17,0.0002,contaminated,08,p1308
2112.61,0.0035,contaminated,08,p1308
2118.05,0.0025,contaminated,08,p1308
2123.49,0.0018,contaminated,08,p1308
2128.93,0.0031,contaminated,08,p1308
2134.37,0.0043,contaminated,08,p1308
2139.81,0.0019,contaminated,08,p1308
2145.25,0.0025,contaminated,08,p1308
2150.69,0.0045,contaminated,08,p1308
2156.13,0.0032,contaminated,08,p1308
2161.57,0.001,contaminated,08,p1308
2167.02,0.0018,contaminated,08,p1308
2172.46,0.0022,contaminated,08,p1308
2177.9,0.0012,contaminated,08,p1308
2183.34,0.0064,contaminated,08,p1308
2188.78,0.006,contaminated,08,p1308
2194.22,0.0005,contaminated,08,p1308
2199.66,0.0017,contaminated,08,p1308
2205.1,0.0002,contaminated,08,p1308
2210.54,0.001,contaminated,08,p1308
2215.98,0.0859,contaminated,08,p1308
2221.42,0.0035,contaminated,08,p1308
2226.86,0.0849,contaminated,08,p1308
2232.3,0.0078,contaminated,08,p1308
2237.74,0.001,contaminated,08,p1308
2243.18,0.0,contaminated,08,p1308
2248.62,0.0036,contaminated,08,p1308
2254.06,0.0001,contaminated,08,p1308
2259.5,0.0027,contaminated,08,p1308
2264.94,0.0017,contaminated,08,p1308
2270.39,0.004,contaminated,08,p1308
2275.83,0.0068,contaminated,08,p1308
2281.27,0.0078,contaminated,08,p1308
2286.71,0.0043,contaminated,08,p1308
2292.15,0.0002,contaminated,08,p1308
2297.59,0.0694,contaminated,08,p1308
2303.03,0.0001,contaminated,08,p1308
2308.47,0.0,contaminated,08,p1308
2313.91,0.069,contaminated,08,p1308
2319.35,0.0045,contaminated,08,p1308
2324.79,0.0053,contaminated,08,p1308
2330.23,0.0044,contaminated,08,p1308
2335.67,0.0018,contaminated,08,p1308
2341.11,0.0038,contaminated,08,p1308
2346.55,0.0038,contaminated,08,p1308
2351.99,0.0004,contaminated,08,p1308
2357.43,0.0545,contaminated,08,p1308
2362.87,0.058,contaminated,08,p1308
2368.32,0.0029,contaminated,08,p1308
2373.76,0.0579,contaminated,08,p1308
2379.2,0.0073,contaminated,08,p1308
2384.64,0.0024,contaminated,08,p1308
2390.08,0.0513,contaminated,08,p1308
2395.52,0.0127,contaminated,08,p1308
2400.96,0.0028,contaminated,08,p1308
2406.4,0.0622,contaminated,08,p1308
2411.84,0.0033,contaminated,08,p1308
2417.28,0.0008,contaminated,08,p1308
2422.72,0.043,contaminated,08,p1308
2428.16,0.0472,contaminated,08,p1308
2433.6,0.0826,contaminated,08,p1308
2439.04,0.0172,contaminated,08,p1308
2444.48,0.0085,contaminated,08,p1308
2449.92,0.08,contaminated,08,p1308
2455.36,0.0357,contaminated,08,p1308
2460.8,0.0631,contaminated,08,p1308
2466.24,0.0057,contaminated,08,p1308
2471.69,0.0023,contaminated,08,p1308
2477.13,0.0739,contaminated,08,p1308
2482.57,0.2415,contaminated,08,p1308
2488.01,0.2856,contaminated,08,p1308
2493.45,0.4858,contaminated,08,p1308
2498.89,0.1427,contaminated,08,p1308
414.13,0.0223,grass,08,p108
417.32,0.0233,grass,08,p108
420.52,0.0191,grass,08,p108
423.72,0.0197,grass,08,p108
426.91,0.0263,grass,08,p108
430.11,0.0266,grass,08,p108
433.31,0.0198,grass,08,p108
436.5,0.0246,grass,08,p108
439.7,0.0247,grass,08,p108
442.9,0.0256,grass,08,p108
446.09,0.0255,grass,08,p108
449.29,0.0243,grass,08,p108
452.49,0.0244,grass,08,p108
455.68,0.0242,grass,08,p108
458.88,0.0279,grass,08,p108
462.08,0.0257,grass,08,p108
465.27,0.0248,grass,08,p108
468.47,0.0246,grass,08,p108
471.67,0.0235,grass,08,p108
474.86,0.0242,grass,08,p108
478.06,0.0266,grass,08,p108
481.26,0.0281,grass,08,p108
484.45,0.0273,grass,08,p108
487.65,0.0282,grass,08,p108
490.85,0.0269,grass,08,p108
494.04,0.0264,grass,08,p108
497.24,0.0283,grass,08,p108
500.43,0.0303,grass,08,p108
503.63,0.0292,grass,08,p108
506.83,0.0316,grass,08,p108
510.03,0.0338,grass,08,p108
513.22,0.0351,grass,08,p108
516.42,0.041,grass,08,p108
519.61,0.0402,grass,08,p108
522.81,0.0444,grass,08,p108
526.01,0.05,grass,08,p108
529.2,0.0509,grass,08,p108
532.4,0.0574,grass,08,p108
535.6,0.0606,grass,08,p108
538.79,0.0622,grass,08,p108
541.99,0.0651,grass,08,p108
545.19,0.0644,grass,08,p108
548.38,0.0661,grass,08,p108
551.58,0.0648,grass,08,p108
554.78,0.0665,grass,08,p108
557.97,0.0684,grass,08,p108
561.17,0.0656,grass,08,p108
564.37,0.0655,grass,08,p108
567.56,0.0627,grass,08,p108
570.76,0.0616,grass,08,p108
573.96,0.0596,grass,08,p108
577.15,0.0542,grass,08,p108
580.35,0.0547,grass,08,p108
583.55,0.0538,grass,08,p108
586.74,0.0554,grass,08,p108
589.94,0.054,grass,08,p108
593.14,0.0512,grass,08,p108
596.33,0.0493,grass,08,p108
599.53,0.0515,grass,08,p108
602.73,0.0519,grass,08,p108
605.92,0.0505,grass,08,p108
609.12,0.0494,grass,08,p108
612.32,0.0501,grass,08,p108
615.51,0.0477,grass,08,p108
618.71,0.0468,grass,08,p108
621.91,0.0477,grass,08,p108
625.1,0.0467,grass,08,p108
628.3,0.0472,grass,08,p108
631.5,0.0463,grass,08,p108
634.69,0.0462,grass,08,p108
637.89,0.0442,grass,08,p108
641.09,0.0451,grass,08,p108
644.28,0.045,grass,08,p108
647.48,0.0434,grass,08,p108
650.67,0.0394,grass,08,p108
653.87,0.0397,grass,08,p108
657.07,0.0378,grass,08,p108
660.27,0.0353,grass,08,p108
663.46,0.0376,grass,08,p108
666.66,0.037,grass,08,p108
669.85,0.0359,grass,08,p108
673.05,0.0365,grass,08,p108
676.25,0.0355,grass,08,p108
679.45,0.0344,grass,08,p108
682.64,0.0375,grass,08,p108
685.84,0.0412,grass,08,p108
689.03,0.0546,grass,08,p108
692.23,0.068,grass,08,p108
695.43,0.0814,grass,08,p108
698.62,0.0948,grass,08,p108
701.82,0.1082,grass,08,p108
705.02,0.1216,grass,08,p108
708.21,0.135,grass,08,p108
711.41,0.1484,grass,08,p108
714.61,0.1618,grass,08,p108
717.8,0.1752,grass,08,p108
721.0,0.1887,grass,08,p108
724.2,0.2021,grass,08,p108
727.39,0.2155,grass,08,p108
730.59,0.2289,grass,08,p108
733.79,0.2423,grass,08,p108
736.98,0.2557,grass,08,p108
740.18,0.2691,grass,08,p108
743.38,0.2857,grass,08,p108
746.57,0.3014,grass,08,p108
749.77,0.3113,grass,08,p108
752.97,0.3148,grass,08,p108
756.16,0.3183,grass,08,p108
759.36,0.3217,grass,08,p108
762.56,0.3252,grass,08,p108
765.75,0.3287,grass,08,p108
768.95,0.3321,grass,08,p108
772.15,0.3356,grass,08,p108
775.34,0.3439,grass,08,p108
778.54,0.3419,grass,08,p108
781.74,0.3459,grass,08,p108
784.93,0.3505,grass,08,p108
788.13,0.3544,grass,08,p108
791.33,0.3561,grass,08,p108
794.52,0.3577,grass,08,p108
797.72,0.3594,grass,08,p108
800.92,0.361,grass,08,p108
804.11,0.3627,grass,08,p108
807.31,0.3643,grass,08,p108
810.51,0.366,grass,08,p108
813.7,0.3677,grass,08,p108
816.9,0.3693,grass,08,p108
820.1,0.371,grass,08,p108
823.29,0.3726,grass,08,p108
826.49,0.3743,grass,08,p108
829.68,0.3759,grass,08,p108
832.88,0.3776,grass,08,p108
836.08,0.3792,grass,08,p108
839.28,0.3809,grass,08,p108
